std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.000090 0.000082 0.000081 0.000082 0.000087 
0.000090 0.000083 0.000081 0.000082 0.000087 
0.000090 0.000083 0.000081 0.000082 0.000087 
0.000091 0.000083 0.000081 0.000082 0.000087 
0.000091 0.000083 0.000081 0.000082 0.000087 
0.000091 0.000083 0.000081 0.000082 0.000087 
0.000091 0.000083 0.000081 0.000082 0.000088 
0.000091 0.000083 0.000081 0.000083 0.000088 
0.000091 0.000083 0.000082 0.000083 0.000088 
0.000091 0.000083 0.000082 0.000083 0.000088 
0.000091 0.000083 0.000082 0.000083 0.000088 
0.000092 0.000084 0.000082 0.000083 0.000088 
0.000092 0.000084 0.000082 0.000083 0.000088 
0.000092 0.000084 0.000082 0.000083 0.000088 
0.000092 0.000084 0.000082 0.000083 0.000088 
0.000093 0.000084 0.000082 0.000083 0.000088 
0.000093 0.000084 0.000082 0.000083 0.000088 
0.000093 0.000084 0.000082 0.000083 0.000088 
0.000093 0.000084 0.000082 0.000083 0.000088 
0.000093 0.000084 0.000082 0.000083 0.000088 
0.000094 0.000084 0.000082 0.000083 0.000088 
0.000094 0.000084 0.000082 0.000083 0.000088 
0.000094 0.000084 0.000082 0.000083 0.000088 
0.000095 0.000084 0.000082 0.000083 0.000088 
0.000096 0.000084 0.000082 0.000083 0.000088 
0.000130 0.000084 0.000082 0.000083 0.000088 
0.000141 0.000084 0.000082 0.000083 0.000088 
0.000142 0.000084 0.000082 0.000083 0.000088 
0.000142 0.000084 0.000082 0.000083 0.000088 
0.000143 0.000084 0.000082 0.000083 0.000088 
0.000143 0.000084 0.000082 0.000083 0.000088 
0.000144 0.000084 0.000082 0.000083 0.000088 
0.000146 0.000085 0.000082 0.000083 0.000088 
0.000146 0.000085 0.000082 0.000083 0.000088 
0.000147 0.000085 0.000082 0.000083 0.000088 
0.000147 0.000085 0.000082 0.000083 0.000088 
0.000148 0.000085 0.000082 0.000084 0.000088 
0.000148 0.000085 0.000082 0.000084 0.000088 
0.000148 0.000085 0.000082 0.000084 0.000088 
0.000148 0.000085 0.000082 0.000084 0.000088 
0.000148 0.000085 0.000082 0.000084 0.000088 
0.000149 0.000086 0.000082 0.000084 0.000088 
0.000149 0.000087 0.000082 0.000084 0.000088 
0.000149 0.000087 0.000082 0.000084 0.000088 
0.000149 0.000087 0.000082 0.000084 0.000088 
0.000149 0.000087 0.000082 0.000084 0.000088 
0.000149 0.000087 0.000083 0.000084 0.000088 
0.000150 0.000087 0.000083 0.000084 0.000088 
0.000150 0.000087 0.000083 0.000084 0.000089 
0.000150 0.000088 0.000083 0.000084 0.000089 
0.000150 0.000088 0.000083 0.000084 0.000089 
0.000150 0.000088 0.000083 0.000084 0.000089 
0.000150 0.000088 0.000083 0.000084 0.000089 
0.000150 0.000088 0.000083 0.000084 0.000089 
0.000151 0.000088 0.000083 0.000084 0.000089 
0.000151 0.000089 0.000083 0.000084 0.000089 
0.000151 0.000089 0.000083 0.000084 0.000089 
0.000151 0.000089 0.000083 0.000084 0.000089 
0.000152 0.000089 0.000083 0.000084 0.000089 
0.000152 0.000089 0.000083 0.000084 0.000089 
0.000152 0.000090 0.000083 0.000084 0.000089 
0.000152 0.000092 0.000083 0.000084 0.000089 
0.000153 0.000094 0.000083 0.000084 0.000089 
0.000153 0.000096 0.000083 0.000085 0.000089 
0.000153 0.000097 0.000083 0.000085 0.000089 
0.000154 0.000100 0.000083 0.000085 0.000089 
0.000154 0.000101 0.000083 0.000085 0.000089 
0.000154 0.000101 0.000083 0.000086 0.000089 
0.000155 0.000105 0.000083 0.000087 0.000089 
0.000155 0.000135 0.000083 0.000087 0.000089 
0.000155 0.000136 0.000083 0.000087 0.000089 
0.000156 0.000136 0.000083 0.000088 0.000090 
0.000156 0.000136 0.000083 0.000088 0.000091 
0.000156 0.000136 0.000083 0.000088 0.000092 
0.000157 0.000137 0.000083 0.000088 0.000092 
0.000157 0.000137 0.000083 0.000089 0.000093 
0.000157 0.000137 0.000083 0.000089 0.000093 
0.000158 0.000140 0.000083 0.000090 0.000093 
0.000158 0.000141 0.000083 0.000092 0.000094 
0.000158 0.000142 0.000083 0.000096 0.000094 
0.000158 0.000142 0.000084 0.000108 0.000094 
0.000158 0.000142 0.000084 0.000118 0.000097 
0.000158 0.000143 0.000084 0.000133 0.000103 
0.000159 0.000143 0.000086 0.000134 0.000136 
0.000160 0.000143 0.000087 0.000134 0.000136 
0.000161 0.000143 0.000089 0.000135 0.000137 
0.000161 0.000144 0.000091 0.000135 0.000137 
0.000164 0.000145 0.000093 0.000135 0.000137 
0.000166 0.000145 0.000098 0.000136 0.000138 
0.000167 0.000148 0.000103 0.000137 0.000138 
0.000170 0.000148 0.000137 0.000139 0.000138 
0.000174 0.000160 0.000141 0.000142 0.000138 
0.000175 0.000160 0.000142 0.000152 0.000139 
0.000186 0.000205 0.000166 0.000155 0.000149 
0.000215 0.000213 0.000173 0.000158 0.000164 
0.000242 0.000227 0.000192 0.000191 0.000200 
0.000245 0.000240 0.000240 0.000208 0.000277 
0.000408 0.000254 0.000291 0.000240 0.000283 
0.000439 0.000327 0.000306 0.000288 0.000290 
0.000877 0.000421 0.000314 0.000294 0.000310 

